level,trim_-6.0,trim_-5.5,trim_-5.0,trim_-4.5,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
667,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.67,13.0,19.0,26.0
668,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.68,13.0,19.0,26.0
669,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.69,13.0,19.0,26.0
670,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.7,13.0,19.0,26.0
671,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.71,13.0,19.0,26.0
672,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.72,13.0,19.0,26.0
673,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.73,13.0,19.0,26.0
674,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.74,13.0,19.0,26.0
675,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.75,13.0,19.0,26.0
676,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.76,13.0,19.0,26.0
677,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.77,13.0,19.0,26.0
678,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.78,13.0,19.0,26.0
679,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.79,13.0,19.0,26.0
680,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.8,13.0,19.0,26.0
681,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.8100000000000005,13.0,19.0,26.0
682,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.82,13.0,19.0,26.0
683,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.83,13.0,19.0,26.0
684,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.84,13.0,19.0,26.0
685,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.85,13.0,19.0,26.0
686,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.86,13.0,19.0,26.0
687,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.87,13.0,19.0,26.0
688,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.88,13.0,19.0,26.0
689,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.89,13.0,19.0,26.0
690,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.9,13.0,19.0,26.0
691,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.91,13.0,19.0,26.0
692,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.92,13.0,19.0,26.0
693,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.93,13.0,19.0,26.0
694,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.94,13.0,19.0,26.0
695,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.95,13.0,19.0,26.0
696,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.96,13.0,19.0,26.0
697,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.97,13.0,19.0,26.0
698,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.98,13.0,19.0,26.0
699,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.99,13.0,19.0,26.0
700,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
701,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
702,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
703,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
704,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
705,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
706,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
707,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
708,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
709,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
710,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
711,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
712,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
713,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
714,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
715,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
716,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
717,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
718,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
719,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
720,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
721,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
722,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
723,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
724,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
725,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
726,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
727,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
728,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
729,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
730,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
731,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
732,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
733,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
734,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
735,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
736,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
737,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
738,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
739,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
740,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
741,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
742,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
743,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
744,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
745,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
746,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
747,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
748,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
749,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
750,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
751,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
752,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
753,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
754,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
755,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
756,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
757,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
758,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
759,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
760,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
761,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
762,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
763,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
764,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
765,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
766,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
767,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
768,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
769,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
770,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
771,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
772,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
773,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
774,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
775,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
776,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
777,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
778,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
779,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
780,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
781,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
782,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
783,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
784,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
785,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
786,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
787,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
788,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
789,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
790,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
791,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
792,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
793,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
794,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
795,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
796,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
797,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
798,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
799,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
800,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,19.0,26.0
801,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.01,0.0,6.99,13.0,19.0,26.0
802,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.02,0.0,6.98,13.0,19.0,26.0
803,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.03,0.0,6.97,13.0,19.0,26.0
804,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.04,0.0,6.96,13.0,19.0,26.0
805,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.05,0.0,6.95,13.0,19.0,26.0
806,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.06,0.0,6.94,13.0,19.0,26.0
807,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.07,0.0,6.93,13.0,19.0,26.0
808,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.08,0.0,6.92,13.0,19.0,26.0
809,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.09,0.0,6.91,13.0,19.0,26.0
810,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.1,0.0,6.9,13.0,19.0,26.0
811,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.11,0.0,6.89,13.0,19.0,26.0
812,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.12,0.0,6.88,13.0,19.0,26.0
813,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.13,0.0,6.87,13.0,19.0,26.0
814,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.14,0.0,6.86,13.0,19.0,26.0
815,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.15,0.0,6.85,13.0,19.0,26.0
816,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.16,0.0,6.84,13.0,19.0,26.0
817,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.17,0.0,6.83,13.0,19.0,26.0
818,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.18,0.0,6.82,13.0,19.0,26.0
819,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.19,0.0,6.81,13.0,19.0,26.0
820,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.2,0.0,6.8,13.0,19.0,26.0
821,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.21,0.0,6.79,13.0,19.0,26.0
822,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.22,0.0,6.78,13.0,19.0,26.0
823,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.23,0.0,6.77,13.0,19.0,26.0
824,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.24,0.0,6.76,13.0,19.0,26.0
825,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.25,0.0,6.75,13.0,19.0,26.0
826,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.26,0.0,6.74,13.0,19.0,26.0
827,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.27,0.0,6.73,13.0,19.0,26.0
828,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.28,0.0,6.72,13.0,19.0,26.0
829,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.29,0.0,6.71,13.0,19.0,26.0
830,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.3,0.0,6.7,13.0,19.0,26.0
831,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.31,0.0,6.69,13.0,19.0,26.0
832,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.32,0.0,6.68,13.0,19.0,26.0
833,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.33,0.0,6.67,13.0,19.0,26.0
834,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.34,0.0,6.66,13.0,19.0,26.0
835,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.35,0.0,6.65,13.0,19.0,26.0
